id,problem_element,code
11003593656,11002843193,segment_overlap_precinct_mismatch
11004501099,1100346539,segment_overlap_precinct_mismatch
11001548530,11001544022,segment_overlap_precinct_mismatch
11001544022,11001548530,segment_overlap_precinct_mismatch
11003398908,11001835106,segment_overlap_precinct_mismatch
11003398909,11001835107,segment_overlap_precinct_mismatch
11004510328,11004494062,segment_overlap_precinct_mismatch
11001065888,1100800601,segment_overlap_precinct_mismatch
1100331706,1100662218,segment_overlap_precinct_mismatch
1100662218,1100331706,segment_overlap_precinct_mismatch
1100241979,1100560236,segment_overlap_precinct_mismatch
1100560236,1100241979,segment_overlap_precinct_mismatch
1100903331,11002337199,segment_overlap_precinct_mismatch
11004524221,110012082,segment_overlap_precinct_mismatch
11003397088,110012082,segment_overlap_precinct_mismatch
1100110499,1100211290,segment_overlap_precinct_mismatch
110013477,1100577585,segment_overlap_precinct_mismatch
11004306360,11004004882,segment_overlap_precinct_mismatch
11004004882,11004306360,segment_overlap_precinct_mismatch
11004491701,110012237,segment_overlap_precinct_mismatch
1100118504,1100118503,segment_overlap_precinct_mismatch
110012008,110012007,segment_overlap_precinct_mismatch
11004216358,11002154838,segment_overlap_precinct_mismatch
1100321922,1100383343,segment_overlap_precinct_mismatch
11001717623,110014130,segment_overlap_precinct_mismatch
110014130,11001717623,segment_overlap_precinct_mismatch
11002354131,1100242473,segment_overlap_precinct_mismatch
11001282199,1100253967,segment_overlap_precinct_mismatch
110012410,11001326206,segment_overlap_precinct_mismatch
11004518704,11002843010,segment_overlap_precinct_mismatch
11001039645,1100686061,segment_overlap_precinct_mismatch
1100139376,11001741430,segment_overlap_precinct_mismatch
11001728516,1100335750,segment_overlap_precinct_mismatch
11001728515,1100335750,segment_overlap_precinct_mismatch
11001740478,11001740477,segment_overlap_precinct_mismatch
11001740477,11001740478,segment_overlap_precinct_mismatch
11001740477,11001740476,segment_overlap_precinct_mismatch
11001740476,11001740477,segment_overlap_precinct_mismatch
110038722,1100322866,segment_overlap_precinct_mismatch
110038723,1100322868,segment_overlap_precinct_mismatch
110011786,110011785,segment_overlap_precinct_mismatch
11004048789,11004339519,segment_overlap_precinct_mismatch
11004339519,11004048789,segment_overlap_precinct_mismatch
110012792,110012791,segment_overlap_precinct_mismatch
11004531565,11002476740,segment_overlap_precinct_mismatch
11004531553,1100931450,segment_overlap_precinct_mismatch
11002476746,11004306214,segment_overlap_precinct_mismatch
11004518799,1100800151,segment_overlap_precinct_mismatch
1100800151,11004518799,segment_overlap_precinct_mismatch
1100103033,110055219,segment_overlap_precinct_mismatch
110013474,110013473,segment_overlap_precinct_mismatch
110013474,110013475,segment_overlap_precinct_mismatch
110013473,110013474,segment_overlap_precinct_mismatch
110013475,110013474,segment_overlap_precinct_mismatch
1100118553,1100118552,segment_overlap_precinct_mismatch
1100430101,1100103093,segment_overlap_precinct_mismatch
