id,problem_element,code
541019991189459,54101999475380,segment_overlap_precinct_mismatch
54101999475380,541019991189459,segment_overlap_precinct_mismatch
54101999153226,541019991118637,segment_overlap_precinct_mismatch
54101999937674,54101999116599,segment_overlap_precinct_mismatch
54101999936390,54101999206262,segment_overlap_precinct_mismatch
54101999185519,54101999903255,segment_overlap_precinct_mismatch
54101999184043,54101999907016,segment_overlap_precinct_mismatch
54101999795048,54101999261092,segment_overlap_precinct_mismatch
54101999261092,54101999795048,segment_overlap_precinct_mismatch
54101999965060,54101999398451,segment_overlap_precinct_mismatch
54101999817585,54101999396324,segment_overlap_precinct_mismatch
54101999649494,54101999337371,segment_overlap_precinct_mismatch
54101999562519,5410199979416,segment_overlap_precinct_mismatch
54101999214755,54101999435889,segment_overlap_precinct_mismatch
54101999396324,54101999817585,segment_overlap_precinct_mismatch
541019991017688,54101999491943,segment_overlap_precinct_mismatch
54101999396404,54101999918277,segment_overlap_precinct_mismatch
541019991020717,54101999878517,segment_overlap_precinct_mismatch
541019991091529,54101999874912,segment_overlap_precinct_mismatch
54101999421511,54101999513808,segment_overlap_precinct_mismatch
54101999398451,54101999965060,segment_overlap_precinct_mismatch
54101999435889,54101999214755,segment_overlap_precinct_mismatch
54101999513808,54101999421511,segment_overlap_precinct_mismatch
54101999337371,54101999649494,segment_overlap_precinct_mismatch
54101999342073,541019991135211,segment_overlap_precinct_mismatch
54101999206262,54101999936390,segment_overlap_precinct_mismatch
54101999516351,54101999553593,segment_overlap_precinct_mismatch
54101999116599,54101999937674,segment_overlap_precinct_mismatch
54101999491943,541019991017688,segment_overlap_precinct_mismatch
5410199963054,54101999890993,segment_overlap_precinct_mismatch
5410199979416,54101999562519,segment_overlap_precinct_mismatch
54101999874912,541019991091529,segment_overlap_precinct_mismatch
541019991135211,54101999342073,segment_overlap_precinct_mismatch
54101999878517,541019991020717,segment_overlap_precinct_mismatch
54101999890993,5410199963054,segment_overlap_precinct_mismatch
54101999918277,54101999396404,segment_overlap_precinct_mismatch
541019991118637,54101999153226,segment_overlap_precinct_mismatch
54101999903255,54101999185519,segment_overlap_precinct_mismatch
54101999908346,541019991150625,segment_overlap_precinct_mismatch
54101999907016,54101999184043,segment_overlap_precinct_mismatch
54101999717402,54101999453773,segment_overlap_precinct_mismatch
54101999453773,54101999717402,segment_overlap_precinct_mismatch
541019991150625,54101999908346,segment_overlap_precinct_mismatch
54101999553593,54101999516351,segment_overlap_precinct_mismatch
54101999773076,54101999877230,segment_overlap_precinct_mismatch
54101999877230,54101999773076,segment_overlap_precinct_mismatch
54101999194859,5410199948063,segment_overlap_precinct_mismatch
5410199948063,54101999194859,segment_overlap_precinct_mismatch
5410199949576,54101999400064,segment_overlap_precinct_mismatch
54101999400064,5410199949576,segment_overlap_precinct_mismatch
54101999989206,54101999374980,segment_overlap_precinct_mismatch
54101999374980,54101999989206,segment_overlap_precinct_mismatch
541019991085481,541019991055720,segment_overlap_precinct_mismatch
541019991055720,541019991085481,segment_overlap_precinct_mismatch
54101999874153,54101999832151,segment_overlap_precinct_mismatch
54101999832151,54101999874153,segment_overlap_precinct_mismatch
54101999391679,541019991105771,segment_overlap_precinct_mismatch
54101999143169,54101999332702,segment_overlap_precinct_mismatch
54101999332702,54101999143169,segment_overlap_precinct_mismatch
541019991105771,54101999391679,segment_overlap_precinct_mismatch
54101999668735,54101999757252,segment_overlap_precinct_mismatch
54101999562764,54101999856558,segment_overlap_precinct_mismatch
54101999754068,54101999410644,segment_overlap_precinct_mismatch
54101999626706,54101999195102,segment_overlap_precinct_mismatch
54101999762754,54101999251023,segment_overlap_precinct_mismatch
54101999757252,54101999668735,segment_overlap_precinct_mismatch
54101999752135,541019991152660,segment_overlap_precinct_mismatch
54101999766103,54101999597929,segment_overlap_precinct_mismatch
54101999759051,54101999341151,segment_overlap_precinct_mismatch
54101999253684,54101999897680,segment_overlap_precinct_mismatch
54101999251023,54101999762754,segment_overlap_precinct_mismatch
541019991021716,54101999518549,segment_overlap_precinct_mismatch
54101999518549,541019991021716,segment_overlap_precinct_mismatch
54101999932789,541019991183887,segment_overlap_precinct_mismatch
54101999205854,54101999331153,segment_overlap_precinct_mismatch
54101999866245,5410199946021,segment_overlap_precinct_mismatch
54101999195102,54101999626706,segment_overlap_precinct_mismatch
54101999187817,54101999287607,segment_overlap_precinct_mismatch
54101999856558,54101999562764,segment_overlap_precinct_mismatch
541019991183887,54101999932789,segment_overlap_precinct_mismatch
54101999605250,54101999594805,segment_overlap_precinct_mismatch
5410199946021,54101999866245,segment_overlap_precinct_mismatch
54101999552122,54101999325085,segment_overlap_precinct_mismatch
5410199980003,54101999615161,segment_overlap_precinct_mismatch
54101999597929,54101999766103,segment_overlap_precinct_mismatch
54101999615161,5410199980003,segment_overlap_precinct_mismatch
54101999594805,54101999605250,segment_overlap_precinct_mismatch
54101999410644,54101999754068,segment_overlap_precinct_mismatch
54101999586099,54101999490882,segment_overlap_precinct_mismatch
54101999897680,54101999253684,segment_overlap_precinct_mismatch
54101999341151,54101999759051,segment_overlap_precinct_mismatch
54101999287607,54101999187817,segment_overlap_precinct_mismatch
54101999490882,54101999586099,segment_overlap_precinct_mismatch
541019991099280,54101999490382,segment_overlap_precinct_mismatch
54101999490382,541019991099280,segment_overlap_precinct_mismatch
54101999357958,54101999704486,segment_overlap_precinct_mismatch
54101999325085,54101999552122,segment_overlap_precinct_mismatch
541019991152660,54101999752135,segment_overlap_precinct_mismatch
54101999331153,54101999205854,segment_overlap_precinct_mismatch
54101999704486,54101999357958,segment_overlap_precinct_mismatch
5410199940688,54101999174608,segment_overlap_precinct_mismatch
54101999508244,54101999870468,segment_overlap_precinct_mismatch
54101999674535,54101999566653,segment_overlap_precinct_mismatch
54101999566653,54101999674535,segment_overlap_precinct_mismatch
54101999174608,5410199940688,segment_overlap_precinct_mismatch
54101999870468,54101999508244,segment_overlap_precinct_mismatch
54101999964168,54101999733268,segment_overlap_precinct_mismatch
54101999733268,54101999964168,segment_overlap_precinct_mismatch
54101999945199,541019991119269,segment_overlap_precinct_mismatch
541019991119269,54101999945199,segment_overlap_precinct_mismatch
541019991035440,54101999524566,segment_overlap_precinct_mismatch
54101999524566,541019991035440,segment_overlap_precinct_mismatch
54101999470600,541019991222431,segment_overlap_precinct_mismatch
541019991222431,54101999470600,segment_overlap_precinct_mismatch
54101999969753,541019991007272,segment_overlap_precinct_mismatch
54101999526167,54101999798054,segment_overlap_precinct_mismatch
54101999852097,54101999519697,segment_overlap_precinct_mismatch
54101999686058,54101999261580,segment_overlap_precinct_mismatch
54101999561857,5410199966251,segment_overlap_precinct_mismatch
54101999655443,541019991024963,segment_overlap_precinct_mismatch
54101999666763,541019991057536,segment_overlap_precinct_mismatch
541019991007272,54101999969753,segment_overlap_precinct_mismatch
54101999361512,541019991025659,segment_overlap_precinct_mismatch
541019991025659,54101999361512,segment_overlap_precinct_mismatch
541019991024963,54101999655443,segment_overlap_precinct_mismatch
54101999261580,54101999686058,segment_overlap_precinct_mismatch
54101999635550,54101999386358,segment_overlap_precinct_mismatch
54101999638397,54101999229764,segment_overlap_precinct_mismatch
54101999519697,54101999852097,segment_overlap_precinct_mismatch
54101999230978,541019991076445,segment_overlap_precinct_mismatch
54101999229764,54101999638397,segment_overlap_precinct_mismatch
54101999386358,54101999635550,segment_overlap_precinct_mismatch
54101999798054,54101999526167,segment_overlap_precinct_mismatch
5410199966251,54101999561857,segment_overlap_precinct_mismatch
541019991057536,54101999666763,segment_overlap_precinct_mismatch
541019991094814,54101999337010,segment_overlap_precinct_mismatch
541019991076445,54101999230978,segment_overlap_precinct_mismatch
54101999337010,541019991094814,segment_overlap_precinct_mismatch
5410199957309,54101999606343,segment_overlap_precinct_mismatch
54101999606343,5410199957309,segment_overlap_precinct_mismatch
54101999366802,54101999682185,segment_overlap_precinct_mismatch
54101999682185,54101999366802,segment_overlap_precinct_mismatch
541019991163609,5410199973750,segment_overlap_precinct_mismatch
5410199973750,541019991163609,segment_overlap_precinct_mismatch
54101999442892,541019991012941,segment_overlap_precinct_mismatch
54101999870420,54101999129136,segment_overlap_precinct_mismatch
541019991151270,54101999514042,segment_overlap_precinct_mismatch
54101999129136,54101999870420,segment_overlap_precinct_mismatch
54101999514042,541019991151270,segment_overlap_precinct_mismatch
541019991012941,54101999442892,segment_overlap_precinct_mismatch
54101999823436,54101999170059,segment_overlap_precinct_mismatch
54101999170059,54101999823436,segment_overlap_precinct_mismatch
54101999849001,54101999694273,segment_overlap_precinct_mismatch
54101999467642,541019991062082,segment_overlap_precinct_mismatch
541019991188600,54101999280541,segment_overlap_precinct_mismatch
54101999454051,54101999657011,segment_overlap_precinct_mismatch
54101999467226,54101999805265,segment_overlap_precinct_mismatch
54101999444154,54101999575048,segment_overlap_precinct_mismatch
5410199910750,54101999917160,segment_overlap_precinct_mismatch
541019991062082,54101999467642,segment_overlap_precinct_mismatch
54101999816846,54101999190454,segment_overlap_precinct_mismatch
54101999280541,541019991188600,segment_overlap_precinct_mismatch
54101999917160,5410199910750,segment_overlap_precinct_mismatch
54101999805265,54101999467226,segment_overlap_precinct_mismatch
54101999932674,54101999878131,segment_overlap_precinct_mismatch
541019991094138,54101999744784,segment_overlap_precinct_mismatch
54101999878131,54101999932674,segment_overlap_precinct_mismatch
