id,problem_element,code
398900010527,398900032173,segment_overlap_precinct_mismatch
398900076176,3989000172853,segment_overlap_precinct_mismatch
3989000189459,3989000104033,segment_overlap_precinct_mismatch
3989000143245,3989000104033,segment_overlap_precinct_mismatch
3989000189586,3989000104033,segment_overlap_precinct_mismatch
398900043490,398900010219,segment_overlap_precinct_mismatch
398900089406,3989000101139,segment_overlap_precinct_mismatch
398900059755,3989000140700,segment_overlap_precinct_mismatch
398900083326,398900098634,segment_overlap_precinct_mismatch
3989000140950,3989000117578,segment_overlap_precinct_mismatch
3989000115016,3989000114967,segment_overlap_precinct_mismatch
3989000204884,3989000122647,segment_overlap_precinct_mismatch
3989000204884,3989000234221,segment_overlap_precinct_mismatch
3989000142858,3989000143037,segment_overlap_precinct_mismatch
3989000103651,398900093420,segment_overlap_precinct_mismatch
398900011227,398900022119,segment_overlap_precinct_mismatch
398900086862,398900086808,segment_overlap_precinct_mismatch
3989000117356,3989000103856,segment_overlap_precinct_mismatch
3989000103856,3989000117356,segment_overlap_precinct_mismatch
3989000220964,3989000248682,segment_overlap_precinct_mismatch
398900055865,398900054240,segment_overlap_precinct_mismatch
398900052113,398900055164,segment_overlap_precinct_mismatch
3989000103932,3989000140681,segment_overlap_precinct_mismatch
3989000188852,398900059358,segment_overlap_precinct_mismatch
39890004060,398900037178,segment_overlap_precinct_mismatch
39890008273,398900018883,segment_overlap_precinct_mismatch
3989000122988,3989000206428,segment_overlap_precinct_mismatch
3989000118020,398900060313,segment_overlap_precinct_mismatch
3989000135879,3989000219707,segment_overlap_precinct_mismatch
3989000210969,3989000238493,segment_overlap_precinct_mismatch
3989000211115,3989000238650,segment_overlap_precinct_mismatch
398900054292,398900099369,segment_overlap_precinct_mismatch
39890007954,398900041486,segment_overlap_precinct_mismatch
3989000140714,398900060642,segment_overlap_precinct_mismatch
398900012220,398900012147,segment_overlap_precinct_mismatch
398900012223,398900012147,segment_overlap_precinct_mismatch
3989000126529,3989000182325,segment_overlap_precinct_mismatch
3989000109500,398900095401,segment_overlap_precinct_mismatch
398900017614,398900028347,segment_overlap_precinct_mismatch
398900071118,3989000170836,segment_overlap_precinct_mismatch
3989000113193,398900056509,segment_overlap_precinct_mismatch
3989000155402,398900074536,segment_overlap_precinct_mismatch
398900010422,398900010537,segment_overlap_precinct_mismatch
398900044623,398900047507,segment_overlap_precinct_mismatch
398900011233,398900011027,segment_overlap_precinct_mismatch
3989000114051,3989000113296,segment_overlap_precinct_mismatch
3989000120164,398900062554,segment_overlap_precinct_mismatch
398900086319,3989000113753,segment_overlap_precinct_mismatch
3989000119444,3989000119957,segment_overlap_precinct_mismatch
398900093738,3989000188799,segment_overlap_precinct_mismatch
3989000188799,398900093738,segment_overlap_precinct_mismatch
3989000106120,398900090702,segment_overlap_precinct_mismatch
3989000164864,3989000195259,segment_overlap_precinct_mismatch
3989000148289,3989000164687,segment_overlap_precinct_mismatch
398900021981,3989000102226,segment_overlap_precinct_mismatch
398900093297,3989000117417,segment_overlap_precinct_mismatch
3989000108188,398900094223,segment_overlap_precinct_mismatch
3989000251202,3989000250910,segment_overlap_precinct_mismatch
3989000141086,3989000119006,segment_overlap_precinct_mismatch
3989000118347,3989000142588,segment_overlap_precinct_mismatch
3989000142588,3989000118347,segment_overlap_precinct_mismatch
3989000164788,398900067065,segment_overlap_precinct_mismatch
398900086184,398900098120,segment_overlap_precinct_mismatch
398900010471,398900043780,segment_overlap_precinct_mismatch
398900032145,398900043780,segment_overlap_precinct_mismatch
398900021497,398900043780,segment_overlap_precinct_mismatch
398900043791,398900043780,segment_overlap_precinct_mismatch
398900022027,3989000102027,segment_overlap_precinct_mismatch
3989000105410,3989000102027,segment_overlap_precinct_mismatch
3989000223183,3989000251531,segment_overlap_precinct_mismatch
3989000231225,3989000139963,segment_overlap_precinct_mismatch
398900012674,398900024084,segment_overlap_precinct_mismatch
3989000140621,3989000253552,segment_overlap_precinct_mismatch
3989000103773,3989000103757,segment_overlap_precinct_mismatch
3989000103757,3989000103773,segment_overlap_precinct_mismatch
398900059429,398900060068,segment_overlap_precinct_mismatch
3989000146170,398900064726,segment_overlap_precinct_mismatch
3989000162821,398900064726,segment_overlap_precinct_mismatch
3989000158756,3989000206817,segment_overlap_precinct_mismatch
398900084934,398900055245,segment_overlap_precinct_mismatch
3989000158432,3989000174752,segment_overlap_precinct_mismatch
3989000169412,3989000170390,segment_overlap_precinct_mismatch
39890008570,39890008488,segment_overlap_precinct_mismatch
3989000118354,3989000117504,segment_overlap_precinct_mismatch
3989000117504,3989000118354,segment_overlap_precinct_mismatch
398900010828,398900010843,segment_overlap_precinct_mismatch
398900010830,398900010845,segment_overlap_precinct_mismatch
3989000130328,3989000242209,segment_overlap_precinct_mismatch
398900022089,398900032763,segment_overlap_precinct_mismatch
3989000179875,3989000179934,segment_overlap_precinct_mismatch
398900025344,398900014536,segment_overlap_precinct_mismatch
398900019820,398900019318,segment_overlap_precinct_mismatch
398900020162,398900020118,segment_overlap_precinct_mismatch
398900074106,398900074121,segment_overlap_precinct_mismatch
3989000101738,398900022366,segment_overlap_precinct_mismatch
398900010694,398900021595,segment_overlap_precinct_mismatch
398900021419,398900032114,segment_overlap_precinct_mismatch
398900074123,3989000104526,segment_overlap_precinct_mismatch
398900022369,3989000101741,segment_overlap_precinct_mismatch
398900022324,398900044810,segment_overlap_precinct_mismatch
398900033119,3989000101743,segment_overlap_precinct_mismatch
3989000101731,398900033119,segment_overlap_precinct_mismatch
398900071188,398900071218,segment_overlap_precinct_mismatch
398900021509,398900043838,segment_overlap_precinct_mismatch
398900022179,398900032165,segment_overlap_precinct_mismatch
3989000214436,3989000242017,segment_overlap_precinct_mismatch
3989000130183,3989000130117,segment_overlap_precinct_mismatch
3989000246475,3989000133179,segment_overlap_precinct_mismatch
3989000217447,3989000135112,segment_overlap_precinct_mismatch
3989000133179,3989000224900,segment_overlap_precinct_mismatch
3989000151336,3989000168168,segment_overlap_precinct_mismatch
3989000151355,3989000168168,segment_overlap_precinct_mismatch
398900019821,398900019319,segment_overlap_precinct_mismatch
398900044240,398900032508,segment_overlap_precinct_mismatch
398900021520,398900032166,segment_overlap_precinct_mismatch
3989000101752,398900022380,segment_overlap_precinct_mismatch
398900032137,398900021491,segment_overlap_precinct_mismatch
398900032510,398900021884,segment_overlap_precinct_mismatch
398900010735,398900010718,segment_overlap_precinct_mismatch
398900022339,398900044891,segment_overlap_precinct_mismatch
398900021580,398900010547,segment_overlap_precinct_mismatch
398900044892,3989000101758,segment_overlap_precinct_mismatch
398900071196,3989000198991,segment_overlap_precinct_mismatch
3989000200796,3989000171475,segment_overlap_precinct_mismatch
3989000185378,3989000130021,segment_overlap_precinct_mismatch
3989000130021,3989000242042,segment_overlap_precinct_mismatch
3989000216040,3989000243454,segment_overlap_precinct_mismatch
3989000186249,3989000242910,segment_overlap_precinct_mismatch
3989000131845,3989000216195,segment_overlap_precinct_mismatch
3989000103949,398900093707,segment_overlap_precinct_mismatch
398900059644,398900059348,segment_overlap_precinct_mismatch
398900093707,3989000103949,segment_overlap_precinct_mismatch
398900044919,3989000101759,segment_overlap_precinct_mismatch
398900022440,3989000101796,segment_overlap_precinct_mismatch
398900033162,3989000101796,segment_overlap_precinct_mismatch
398900010506,398900032228,segment_overlap_precinct_mismatch
398900044930,398900044921,segment_overlap_precinct_mismatch
